상호명,브랜드,is_starbucks,위도,경도,시군구명,도로명주소,log_dist_subway,subway_count_cat,subway_ridership,bus_stops_300m,peak_avg,restaurants_500m,log_retail_500m,convenience_500m,indie_cafe_500m,low_price_cafe_500m,franchise_cafe_500m,log_dist_starbucks,avg_income,offices,living_pop,land_price
리저브광화문,스타벅스,1,37.57242596,126.97768,종로구,서울특별시 종로구 세종대로 178 (세종로),0.10417981890966381,1,68425.0,10,1058334.3333333333,972,5.87493073085203,39,159,8,13,0.039005305339299266,3245251.0,109733.0,60219.0,25932880.0
서대문역,스타벅스,1,37.56687533,126.9661107,종로구,서울특별시 종로구 통일로 134 (평동),0.12327901616017127,1,37452.0,27,269085.3333333333,479,5.176149732573829,28,76,5,8,0.10048133177588729,4616890.0,870.0,8010.0,8628198.0
숭례문북창,스타벅스,1,37.561725,126.976838,중구,서울특별시 중구 세종대로12길 12 (남대문로4가),0.2848029317009375,2,101816.0,19,1587553.3333333333,940,7.721348612617949,64,167,8,18,0.08099271780943446,5380521.0,92258.0,25000.0,23412993.0
을지로4가역,스타벅스,1,37.56634407,126.9975325,중구,서울특별시 중구 을지로 170 (을지로4가),0.07520023256293519,2,42644.0,7,434115.3333333333,628,6.903747257584598,34,102,4,7,0.398750616276447,3082514.0,17430.0,15867.0,13010529.0
동대문두타,스타벅스,1,37.5691,127.0088,중구,서울특별시 중구 장충단로 275 (을지로6가),0.2400399989739397,2,67896.0,9,1486757.6666666667,708,7.532088143541722,35,95,7,12,0.17025319282474682,3229604.0,52971.0,23918.0,13894676.0
대한상공회의소R,스타벅스,1,37.560938,126.973702,중구,서울특별시 중구 세종대로 39 (남대문로4가) 1층,0.3852624007906449,2,101816.0,19,1275226.6666666667,847,7.4073177104694174,53,147,5,17,0.07069049637273943,5380521.0,92258.0,25000.0,23412993.0
국립중앙의료원,스타벅스,1,37.566516,127.0062376,중구,서울특별시 중구 을지로 251 (을지로6가),0.1705019799886125,1,80689.0,13,1079092.3333333333,642,7.404279118037268,39,83,5,10,0.16147578561232542,3229604.0,52971.0,23918.0,13894676.0
동국대,스타벅스,1,37.561542,126.998437,중구,서울특별시 중구 서애로 1길 11,0.32584453354612986,1,66226.0,4,429639.6666666667,591,6.113682179832232,48,88,3,6,0.40203255697268775,3033044.0,16151.0,13984.0,10314778.0
동대문공원,스타벅스,1,37.565133,127.007191,중구,서울특별시 중구 장충단로 229 (광희동1가),0.020880477579355232,1,80689.0,13,1079092.3333333333,556,7.218176838403408,42,70,4,8,0.06932828189725697,3229604.0,52971.0,23918.0,8608346.0
을지로국제빌딩,스타벅스,1,37.566952,126.982219,중구,서울특별시 중구 남대문로 109 (다동),0.10445010135646442,2,104707.0,13,1593574.0,1304,6.985641817639208,70,201,13,21,0.08573539660612593,3733600.0,120704.0,38841.0,24994005.0
동대입구역,스타벅스,1,37.55968044,127.0062029,중구,서울특별시 중구 장충단로 166 (장충동1가),0.08406537511766753,1,26274.0,7,157838.66666666666,222,5.181783550292085,20,44,0,1,0.16622604962906803,2895026.0,4450.0,10800.0,6258636.0
신당역사거리,스타벅스,1,37.565807,127.01643,중구,서울특별시 중구 다산로 258 (흥인동),0.12062344232373869,1,49516.0,7,320873.0,788,6.799055862058796,33,68,4,5,0.1727239803822887,2816850.0,4203.0,19423.0,8511033.0
연세세브란스,스타벅스,1,37.557207,126.97354,중구,서울특별시 중구 통일로 10 (남대문로5가),0.1623739189842586,2,238671.0,21,1985271.0,602,7.1204443723924875,40,120,4,13,0.11402219477371213,4442451.0,69985.0,26810.0,12052016.0
회현역,스타벅스,1,37.55947243,126.9807255,중구,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,0.21768870063124596,1,58760.0,12,871667.6666666666,766,7.791522819150732,46,143,6,10,0.08956187171103251,4442451.0,69985.0,26810.0,10314778.0
을지로경기빌딩,스타벅스,1,37.56707722,126.9832223,중구,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,0.12195211075074604,2,104707.0,13,1235421.0,1358,7.036148493750536,85,216,11,26,0.08573539660612593,3733600.0,120704.0,38841.0,26737898.0
을지로2가,스타벅스,1,37.566347,126.988066,중구,서울특별시 중구 삼일대로 358 (을지로2가),0.3058657428854097,2,75384.0,13,1144889.6666666667,1452,6.492239835020471,72,197,11,24,0.12425361180886783,3733600.0,120704.0,38841.0,26360008.0
신세계본점6F,스타벅스,1,37.560381,126.980758,중구,서울특별시 중구 퇴계로 77 (충무로1가),0.26505295439141935,2,58760.0,12,1349743.6666666667,896,7.967973179662935,52,159,8,10,0.09628152607656924,4442451.0,69985.0,26810.0,59244720.0
서울중앙우체국,스타벅스,1,37.561678,126.982117,중구,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,0.3211410261954462,2,83493.0,12,2022434.6666666667,1042,7.87587915949631,62,173,8,16,0.1006549618845077,3733600.0,120704.0,38841.0,10314778.0
한국프레스센터,스타벅스,1,37.56724756,126.9780494,중구,서울특별시 중구 세종대로 124 (태평로1가),0.2847277126253444,2,101816.0,19,2446911.0,879,6.594413459749778,45,139,8,12,0.08671333257880659,3733600.0,120704.0,38841.0,22195783.0
명동중앙로,스타벅스,1,37.5637485,126.9857723,중구,서울특별시 중구 명동길 60 (명동 2가),0.2705613456433628,2,83493.0,6,1150767.0,1113,7.242797922793756,68,206,11,15,0.17133054295137573,3733600.0,120704.0,38841.0,10314778.0
약수역,스타벅스,1,37.555437,127.0107253,중구,서울특별시 중구 다산로 129 (신당동),0.09531017980432487,1,32540.0,9,234772.66666666666,341,5.602118820879701,22,47,4,2,0.2018839591600048,2679845.0,5877.0,14273.0,4891229.0
중구저동,스타벅스,1,37.5643686,126.9903382,중구,서울특별시 중구 수표로 34 (저동2가),0.2495128063342779,2,75384.0,9,901838.3333333334,1237,6.401917196727186,67,166,7,15,0.16051978253444715,3082514.0,17430.0,15867.0,14705265.0
명동길,스타벅스,1,37.5620695,126.9858669,중구,서울특별시 중구 명동10길 41,0.11929300618798318,1,83493.0,5,478076.0,922,7.273092595999522,59,180,9,15,0.13779914778832622,3733600.0,120704.0,38841.0,10314778.0
서소문로,스타벅스,1,37.563006,126.974546,중구,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,0.21244654176587432,1,101816.0,12,715885.6666666666,735,7.198183577101943,44,127,3,15,0.10317823621723068,5380521.0,92258.0,25000.0,15987769.0
신당역,스타벅스,1,37.5654034,127.0143524,중구,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",0.27436884338965545,1,49516.0,4,786803.6666666666,650,6.608000625296087,38,74,4,4,0.1727239803822887,2816850.0,4203.0,19423.0,8511033.0
명동메트로,스타벅스,1,37.565118,126.983681,중구,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,0.12821729780075383,1,104707.0,12,672691.0,1123,7.124478262493424,68,194,12,19,0.07277451206228544,3733600.0,120704.0,38841.0,28041364.0
숭례문,스타벅스,1,37.55874473,126.9730952,중구,"서울특별시 중구 세종대로 17, 그레이츠 숭례 1층 (남대문로5가)",0.2925949843124253,2,238671.0,14,1694127.6666666667,647,7.200424892944957,49,121,5,12,0.11659299450488442,4442451.0,69985.0,26810.0,12052016.0
순화동더샵,스타벅스,1,37.56006304,126.9718153,중구,"서울특별시 중구 칠패로 27, 1층 (순화동)",0.4031958686641211,1,238671.0,12,822460.0,674,6.2766434893416445,46,131,3,16,0.09382088954373535,5380521.0,92258.0,25000.0,8397932.0
환구단,스타벅스,1,37.56448621,126.9791623,중구,서울특별시 중구 소공로 112 (소공동),0.22904609696682365,2,101816.0,17,1388576.6666666667,1079,7.469083884921234,64,180,11,17,0.151087134818776,5380521.0,92258.0,25000.0,25092037.0
무교동,스타벅스,1,37.56792802,126.9792066,중구,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,0.31364217412131257,2,104707.0,23,2651908.3333333335,1036,6.654152520183219,51,184,6,16,0.07647851733283255,3733600.0,120704.0,38841.0,29066377.0
문화일보,스타벅스,1,37.56712291,126.9686642,중구,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,0.20953132389434773,1,37452.0,14,269085.3333333333,465,5.0689042022202315,26,72,6,7,0.11819717211226438,5380521.0,92258.0,25000.0,10091904.0
태평로,스타벅스,1,37.56248285,126.9767928,중구,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",0.2198581603226805,2,101816.0,19,1587553.3333333333,848,7.729735331385051,57,153,7,15,0.08099271780943446,5380521.0,92258.0,25000.0,24731697.0
퍼시픽타워,스타벅스,1,37.56132157,126.9730264,중구,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",0.3830149792705725,1,101816.0,13,403559.0,832,7.060476365999801,52,142,5,17,0.07069049637273943,5380521.0,92258.0,25000.0,15987769.0
남산단암,스타벅스,1,37.55853622,126.9754585,중구,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",0.21969762090990994,2,58760.0,18,1694127.6666666667,722,7.426549072397305,47,129,3,15,0.10852071695745308,4442451.0,69985.0,26810.0,12052016.0
황학캐슬,스타벅스,1,37.5714,127.0231,중구,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,0.39305508803148287,1,42383.0,6,56478.666666666664,441,6.553933404025811,34,41,5,5,0.35501496693894724,3247840.0,796.0,11918.0,6710200.0
을지로삼화타워,스타벅스,1,37.566902,126.984707,중구,서울특별시 중구 을지로5길 16 (을지로2가) 1층,0.1897108552258092,2,104707.0,8,1235421.0,1378,6.974478911025045,79,211,10,26,0.12425184549564045,3733600.0,120704.0,38841.0,26360008.0
소공로,스타벅스,1,37.563883,126.980849,중구,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",0.24974653310874378,2,104707.0,14,1388576.6666666667,1132,7.589335823170617,62,190,11,17,0.151087134818776,5380521.0,92258.0,25000.0,25092037.0
을지로한국빌딩,스타벅스,1,37.565722,126.98329,중구,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",0.06531946612064256,2,104707.0,14,1235421.0,1173,7.0326242610280065,71,193,11,18,0.07277451206228544,3733600.0,120704.0,38841.0,10314778.0
시청,스타벅스,1,37.56629,126.979808,중구,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",0.22282350010328444,2,104707.0,15,1388576.6666666667,991,6.75343791859778,56,170,10,15,0.11504774259526375,3733600.0,120704.0,38841.0,28041364.0
명동역,스타벅스,1,37.56086222,126.9831054,중구,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",0.25005808385509126,1,83493.0,12,478076.0,876,7.774435510302958,54,156,7,13,0.07236810231476178,3733600.0,120704.0,38841.0,10314778.0
장충라운지R,스타벅스,1,37.56103691,127.0073347,중구,서울특별시 중구 장충단로4길 25 (장충동1가),0.23775626368205524,2,26274.0,3,771000.3333333334,357,5.66988092298052,31,53,1,3,0.16622604962906803,2895026.0,4450.0,10800.0,6258636.0
충무로,스타벅스,1,37.56149598,126.9928231,중구,서울특별시 중구 충무로 3 (필동1가),0.10634003577132656,1,66226.0,7,429639.6666666667,1028,6.1070228877422545,46,145,4,10,0.32736013292890637,3033044.0,16151.0,13984.0,9082964.0
이마트타워,스타벅스,1,37.56074346,126.9725284,중구,서울특별시 중구 세종대로7길 37 (순화동) 1층,0.4346354854079442,0,101816.0,11,403559.0,772,7.020190708311925,49,139,5,16,0.07495996624651376,5380521.0,92258.0,25000.0,8397932.0
동호로,스타벅스,1,37.5534784,127.0113052,중구,서울특별시 중구 동호로 171 (신당동),0.13313131260318287,1,32540.0,12,234772.66666666666,307,5.43372200355424,16,40,3,2,0.2018839591600048,3894878.0,13696.0,13256.0,4891229.0
무교로,스타벅스,1,37.56722072,126.9790766,중구,서울특별시 중구 무교로 15 (무교동),0.2925203490920301,2,104707.0,19,1593574.0,959,6.7357800142423265,53,162,9,14,0.07647851733283255,3733600.0,120704.0,38841.0,29066377.0
청계크리스탈스퀘어,스타벅스,1,37.5679,126.98933,중구,서울특별시 중구 청계천로 106 (수표동),0.2560365946162353,2,75384.0,13,1037100.3333333334,1324,6.795705775173514,70,172,9,20,0.18689773675884294,3733600.0,120704.0,38841.0,18610756.0
그랜드센트럴,스타벅스,1,37.5581293,126.9742637,중구,서울특별시 중구 세종대로 14 (남대문로5가),0.25820176712927273,2,238671.0,14,1694127.6666666667,628,7.385851078125209,43,120,4,12,0.10852071695745308,4442451.0,69985.0,26810.0,12052016.0
세종대로,스타벅스,1,37.568678,126.976493,중구,서울특별시 중구 세종대로 135-5 (태평로1가),0.27922138153391396,2,68425.0,18,1416487.3333333333,893,5.768320995793772,34,151,6,11,0.1703662089035128,3733600.0,120704.0,38841.0,22195783.0
시청역11번출구,스타벅스,1,37.56377593,126.9753057,중구,서울특별시 중구 서소문로 129 (서소문동),0.12053480162873757,1,101816.0,13,715885.6666666666,717,7.075808863978387,47,122,3,13,0.10317823621723068,5380521.0,92258.0,25000.0,15987769.0
동대문디자인플라자,스타벅스,1,37.5675,127.0094,중구,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,0.2737606171107361,2,80689.0,11,1582090.3333333333,608,7.487173694213739,37,92,6,13,0.17025319282474682,3229604.0,52971.0,23918.0,8197090.0
우리은행본점B1F,스타벅스,1,37.55958973,126.9817781,중구,서울특별시 중구 소공로 51 (회현동1가),0.2878070646399319,2,58760.0,8,1349743.6666666667,779,7.822044008185619,48,149,8,8,0.08956187171103251,4442451.0,69985.0,26810.0,10190887.0
별다방,스타벅스,1,37.5602013,126.9829327,중구,서울특별시 중구 퇴계로 100 (회현동2가),0.27124776598835615,2,83493.0,9,1349743.6666666667,743,7.6838639802564295,46,142,6,11,0.07236810231476178,3733600.0,120704.0,38841.0,6878581.0
동대문역사문화공원역,스타벅스,1,37.56487791,127.0079392,중구,서울특별시 중구 퇴계로 325-9 (광희동2가),0.051928092860359196,1,80689.0,13,1079092.3333333333,545,7.2078598714324755,43,72,3,8,0.06932828189725697,3229604.0,52971.0,23918.0,6188113.0
포포인츠명동,스타벅스,1,37.5657211,126.9893426,중구,서울특별시 중구 삼일대로10길 36 (저동2가),0.23063541707250526,1,75384.0,10,472198.6666666667,1385,6.434546518787453,70,192,7,20,0.12425361180886783,3082514.0,17430.0,15867.0,14705265.0
한국은행교차로,스타벅스,1,37.562263,126.981169,중구,서울특별시 중구 남대문로 55 (남대문로2가),0.3620007366940801,2,104707.0,15,2022434.6666666667,1075,7.882314918980268,57,186,10,17,0.1006549618845077,5380521.0,92258.0,25000.0,33908039.0
명동남산,스타벅스,1,37.560809,126.986397,중구,서울특별시 중구 퇴계로 132 (남산동3가),0.020782539182528502,1,83493.0,6,478076.0,727,7.002155954403621,42,141,7,10,0.13779914778832622,3733600.0,120704.0,38841.0,6543534.0
명일역,스타벅스,1,37.55255452,127.1438858,강동구,서울특별시 강동구 양재대로 1647 (명일동),0.12407431510192668,1,16926.0,15,117545.66666666667,282,5.762051382780177,13,38,4,2,0.5959642482488191,3540203.0,3986.0,23836.0,5289178.0
강동구청DT,스타벅스,1,37.52938777,127.1238477,강동구,서울특별시 강동구 성내로 32 (성내동),0.27231459532065916,1,21390.0,5,148863.0,301,5.327876168789581,18,64,2,2,0.5414855671019101,3438376.0,13187.0,22293.0,5110333.0
강동암사DT,스타벅스,1,37.55507323,127.1299223,강동구,서울특별시 강동구 고덕로 43 (암사동),0.45704502808134356,0,30971.0,10,0.0,187,5.389071729816501,14,22,1,1,0.3722357442567226,4470889.0,2354.0,16870.0,3433797.0
굽은다리역,스타벅스,1,37.54526204,127.1429835,강동구,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",0.02615495747685121,1,19582.0,8,266739.3333333333,325,5.673323267171493,23,44,4,5,0.5717549520958568,3540203.0,3986.0,23836.0,4265358.0
강동역,스타벅스,1,37.536047,127.133086,강동구,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",0.058080211076524654,1,36791.0,9,252209.66666666666,575,5.762051382780177,40,48,3,9,0.3331674962628911,3165328.0,1173.0,27794.0,4265358.0
둔촌동,스타벅스,1,37.52264171,127.1339866,강동구,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,0.39372985188974347,1,9025.0,5,22633.666666666668,241,4.859812404361672,12,28,0,5,0.40452800249515647,2897346.0,3676.0,28142.0,5110333.0
천호이마트,스타벅스,1,37.53898428,127.125179,강동구,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,0.16593807754343054,1,81348.0,17,1114665.3333333333,656,6.690842277418564,39,72,6,13,0.1526609993755278,2749741.0,2893.0,44990.0,5072899.0
길동역,스타벅스,1,37.53870167,127.1401395,강동구,서울특별시 강동구 양재대로 1487 (길동),0.09612802709422041,1,18368.0,6,112428.0,612,5.968707559985366,29,43,4,9,0.41820033641002935,2840603.0,9734.0,60649.0,5035104.0
상일동,스타벅스,1,37.55094836,127.1740954,강동구,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",0.5568691622673174,0,12020.0,10,0.0,181,4.174387269895637,9,26,0,1,0.5466891694720102,3690212.0,1291.0,42353.0,2948134.0
명일이마트,스타벅스,1,37.55417877,127.1561341,강동구,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,0.1801525395091146,1,20533.0,8,129887.33333333333,143,4.836281906951478,16,26,2,1,0.7394280085008331,4514278.0,2834.0,15404.0,5289178.0
상일동역,스타벅스,1,37.55756654,127.1707636,강동구,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",0.332751035819359,2,28363.0,11,243820.33333333334,123,4.605170185988092,10,20,1,2,0.2170200408346665,2465499.0,1176.0,22301.0,4265358.0
천호사거리,스타벅스,1,37.539702,127.123542,강동구,서울특별시 강동구 올림픽로 651 (천호동),0.13906604812299744,1,81348.0,8,1114665.3333333333,595,6.645090969505644,34,62,6,11,0.1526609993755278,2749741.0,2893.0,44990.0,5072899.0
강동그란츠,스타벅스,1,37.536825,127.12861,강동구,"서울특별시 강동구 천호대로 1050 (성내동) 근생 1-6, 1-7",0.3072640871795033,1,36791.0,11,785535.3333333334,690,6.6039438246004725,41,74,5,12,0.32658061833014296,2994960.0,1512.0,26047.0,5110333.0
강일역,스타벅스,1,37.55747469,127.1735107,강동구,"서울특별시 강동구 고덕로 429 (강일동), 1층",0.19334392007569026,1,12020.0,7,68304.33333333333,116,4.553876891600541,8,20,1,2,0.2170200408346665,3073250.0,143.0,49255.0,1173903.0
올림픽공원북2문,스타벅스,1,37.5241832,127.1286775,강동구,서울특별시 강동구 강동대로 199 (성내동),0.5758827603992946,0,26985.0,3,0.0,265,4.941642422609304,11,43,1,1,0.40452800249515647,3438376.0,13187.0,22293.0,5110333.0
둔촌포레온스테이션5,스타벅스,1,37.52670891,127.1366722,강동구,"서울특별시 강동구 양재대로 1360 (둔촌동) 포레온스테이션5 1063, 1064",0.11840506437862126,1,26985.0,11,145074.33333333334,409,5.726847747587197,25,34,4,4,0.41244999025579204,3596734.0,1103.0,27643.0,3153392.0
암사역,스타벅스,1,37.55128202,127.1281051,강동구,서울특별시 강동구 올림픽로 786 (암사동),0.12088931727545332,1,30971.0,11,235883.0,388,5.84354441703136,23,47,3,3,0.3722357442567226,2852157.0,3050.0,28663.0,3433797.0
이케아강동,스타벅스,1,37.56626153,127.1575311,강동구,서울특별시 강동구 고덕비즈밸리로 51 (고덕동),0.8271097302229121,0,20533.0,9,0.0,75,4.007333185232471,5,20,3,1,0.8540642026889479,2465499.0,1176.0,22301.0,2773849.0
강동강일,스타벅스,1,37.57219484,127.17494,강동구,서울특별시 강동구 아리수로93나길 54 (강일동),0.9697935833914616,0,12020.0,6,0.0,33,3.7612001156935624,8,7,1,1,0.9714033433757109,3073250.0,143.0,49255.0,1173903.0
천호대로길동,스타벅스,1,37.534651,127.13721,강동구,서울특별시 강동구 천호대로 1131 거산 유팰리스,0.3564149101328726,2,18368.0,9,364637.6666666667,666,5.820082930352362,41,62,4,9,0.3331674962628911,2840603.0,9734.0,60649.0,4265358.0
구로디지털타워,스타벅스,1,37.48347219,126.8968567,구로구,서울특별시 구로구 디지털로32길 30 (구로동),0.370045162876904,1,111148.0,17,826879.0,785,6.159095388491933,51,104,9,16,0.16615152363131677,2888444.0,62687.0,41404.0,3285041.0
오류동역,스타벅스,1,37.4962155,126.8448614,구로구,서울특별시 구로구 경인로 216 (오류동),0.17647114311577905,1,22735.0,4,156281.33333333334,274,5.43372200355424,23,20,3,2,0.8009413823997089,2574851.0,3372.0,18820.0,2727021.0
구로디지털로,스타벅스,1,37.48569917,126.8959915,구로구,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",0.3918393645263515,1,111148.0,13,826879.0,643,5.993961427306569,40,91,6,14,0.18742517780299728,2888444.0,62687.0,41404.0,3285041.0
구로에이스,스타벅스,1,37.48423377,126.8945605,구로구,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",0.4789633706172074,0,111148.0,10,0.0,613,6.023447592961033,45,102,8,14,0.18742517780299728,2888444.0,62687.0,41404.0,3285041.0
구로하이엔드,스타벅스,1,37.481618,126.893136,구로구,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",0.5402873339156098,0,29924.0,14,0.0,564,5.877735781779639,47,75,7,6,0.2752485961432036,2888444.0,62687.0,41404.0,3285041.0
포포인츠구로,스타벅스,1,37.4831293,126.8988591,구로구,"서울특별시 구로구 디지털로32길 72, 포포인츠바이쉐라톤 구로 1층 (구로동)",0.282694655940734,1,111148.0,15,826879.0,721,5.921578419643816,45,88,7,15,0.16615152363131677,2888444.0,62687.0,41404.0,3285041.0
신도림센터포인트,스타벅스,1,37.50774169,126.8903511,구로구,"서울특별시 구로구 새말로 97 (구로동)신도림센터포인트웨스트 지하1층 오01호, 오02호",0.13348139137448095,1,105796.0,7,784624.0,451,6.429719478039138,19,52,3,5,0.41434688145837895,3213284.0,12925.0,32321.0,3285041.0
구로고척,스타벅스,1,37.49706,126.86315,구로구,서울특별시 구로구 경인로 387 (고척동),0.3442986728706769,1,45682.0,5,308016.3333333333,160,5.1298987149230735,14,17,4,2,0.40642198349019354,2972418.0,2091.0,23720.0,2872122.0
구로NC,스타벅스,1,37.501219,126.882798,구로구,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,0.19499095989461748,1,34901.0,12,267979.0,273,5.598421958998375,20,29,1,4,0.4995120661412973,3213284.0,12925.0,32321.0,3285041.0
구로오류DT,스타벅스,1,37.48812923,126.8344919,구로구,서울특별시 구로구 서해안로 2233 (오류동),0.3419571668517826,1,23084.0,10,134415.66666666666,55,3.9889840465642745,9,7,2,1,0.825381294582336,2781178.0,1024.0,49694.0,2727021.0
구로구청,스타벅스,1,37.49395067,126.8867612,구로구,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",0.5991111886333511,0,69204.0,9,0.0,415,6.049733455231958,25,32,5,3,0.6315844938982288,2453690.0,10594.0,32721.0,2964955.0
고척아이파크,스타벅스,1,37.49930563,126.8582209,구로구,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",0.431457688382418,0,45682.0,14,0.0,189,5.318119993844216,12,26,3,0,0.40642198349019354,2972418.0,2091.0,23720.0,2964955.0
신도림힐스테이트,스타벅스,1,37.50686003,126.8846381,구로구,서울특별시 구로구 경인로 625 (신도림동),0.39602064928016467,1,34901.0,9,267979.0,318,6.415096959171596,8,46,5,6,0.41434688145837895,4380318.0,9248.0,30804.0,3346402.0
답십리역,스타벅스,1,37.568466,127.051106,동대문구,서울특별시 동대문구 천호대로 263 (답십리동),0.21301240411475136,2,31024.0,7,237591.66666666666,181,5.099866427824199,9,15,1,2,0.43257431058678225,3538405.0,1750.0,23207.0,3710237.0
경희대삼거리,스타벅스,1,37.591531,127.052017,동대문구,서울특별시 동대문구 회기로 141 (회기동),0.4329505650430247,0,58267.0,7,0.0,504,5.484796933490655,35,76,2,4,0.15318621488042844,3217279.0,51.0,17845.0,4170381.0
신설동역,스타벅스,1,37.5767228,127.0255446,동대문구,서울특별시 동대문구 왕산로 19 (신설동),0.1531501794936748,1,42383.0,10,297669.6666666667,427,6.0330862217988015,32,52,3,5,0.4884941215593984,2894254.0,18615.0,39876.0,4529708.0
회기역사거리,스타벅스,1,37.590784,127.056098,동대문구,서울특별시 동대문구 이문로 37 (회기동),0.1798184265758361,1,58267.0,11,367412.6666666667,590,5.7899601708972535,48,89,3,5,0.3141119556012013,3217279.0,51.0,17845.0,4170381.0
장한평역,스타벅스,1,37.562337,127.065511,동대문구,서울특별시 동대문구 장한로 10 (장안동),0.11938175702008047,1,39601.0,7,263385.3333333333,344,5.8888779583328805,33,37,4,4,0.684080199438497,2863708.0,10019.0,34229.0,4122950.0
경희대,스타벅스,1,37.5928812,127.0528085,동대문구,서울특별시 동대문구 경희대로 16-1 (회기동),0.44929058764819396,0,58267.0,6,0.0,517,5.4680601411351315,38,80,2,4,0.09711763627938669,3217279.0,51.0,17845.0,4170381.0
청량리역롯데캐슬스카이,스타벅스,1,37.57924927,127.0453311,동대문구,"서울특별시 동대문구 답십리로 27 (전농동, 청량리역 롯데캐슬 SKY-L65)",0.14617611015760135,1,86041.0,10,1240170.6666666667,472,6.447305862541213,17,43,5,6,0.27789003656930283,3070695.0,308.0,35571.0,3903644.0
경희의료원,스타벅스,1,37.5935445,127.052009,동대문구,서울특별시 동대문구 경희대로 23 (회기동),0.5121647267672202,0,58267.0,6,0.0,443,5.272999558563747,34,72,2,4,0.09711763627938669,3217279.0,51.0,17845.0,4170381.0
경동1960,스타벅스,1,37.5796141,127.038685,동대문구,서울특별시 동대문구 고산자로36길 3 (제기동),0.3177261938001576,1,33332.0,12,271589.6666666667,484,6.966024187106113,17,46,5,6,0.46189458967485714,2792227.0,3687.0,30505.0,3683215.0
사이버한국외대,스타벅스,1,37.5960508,127.0607612,동대문구,서울특별시 동대문구 휘경로 6 (이문동),0.21961734153765153,1,27465.0,6,135655.0,323,5.062595033026967,29,49,5,1,0.1391356593443544,3000929.0,1106.0,34082.0,3768316.0
청량리역사,스타벅스,1,37.58056532,127.0485648,동대문구,서울특별시 동대문구 왕산로 214 (전농동) 청량리역사 Connect Place6층,0.17260786460631555,1,86041.0,13,1240170.6666666667,402,6.192362489474872,24,46,3,3,0.27789003656930283,3070695.0,308.0,35571.0,3916944.0
답십리초교사거리,스타벅스,1,37.56825403,127.0572409,동대문구,서울특별시 동대문구 전농로 38 (답십리동),0.36018876323852894,1,31024.0,6,214902.33333333334,288,5.739792912179234,19,25,3,6,0.43257431058678225,3049260.0,4714.0,21149.0,3710237.0
장안사거리,스타벅스,1,37.5727209,127.0700927,동대문구,서울특별시 동대문구 답십리로 267 (장안동),0.8517735438423649,0,39601.0,14,0.0,496,5.934894195619588,44,44,7,6,0.798955246052402,2920490.0,5320.0,29285.0,4122950.0
외대정문,스타벅스,1,37.59532316,127.0593373,동대문구,서울특별시 동대문구 이문로 93 (이문동),0.32230086684739556,1,27465.0,12,135655.0,333,5.062595033026967,28,52,4,2,0.1391356593443544,3000929.0,1106.0,34082.0,3768316.0
서울숲역,스타벅스,1,37.54186897,127.044899,성동구,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,0.17822986389069823,1,24352.0,12,141010.33333333334,242,4.962844630259907,12,41,4,3,0.48562411671079325,3870717.0,3325.0,17018.0,7001715.0
금호역,스타벅스,1,37.5479582,127.0157635,성동구,서울특별시 성동구 동호로 99 (금호동4가),0.012620031356102264,1,15885.0,17,108666.33333333333,154,4.663439094112067,8,17,1,3,0.46207288889607373,4442144.0,507.0,10898.0,4528730.0
